sample_id,session_id,label,api_path,net_path,fused_path,fusion_mode,size_each,fused_width,fused_height,normalized
AgentTesla::86,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_86_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/86/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__86__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::87,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_87_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/87/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__87__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::88,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_88_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/88/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__88__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::89,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_89_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/89/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__89__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::9,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_9_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/9/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__9__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::90,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_90_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/90/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__90__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::91,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_91_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/91/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__91__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::92,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_92_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/92/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__92__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::93,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_93_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/93/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__93__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::94,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_94_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/94/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__94__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::95,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_95_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/95/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__95__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::96,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_96_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/96/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__96__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::97,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_97_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/97/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__97__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::98,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_98_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/98/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__98__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
AgentTesla::99,dump_largest_session,AgentTesla,dataset_api_call_sequences/AgentTesla/AgentTesla_99_APIxTIME_16x16.png,dataset_network_packets/images/AgentTesla/99/dump_largest_session.png,dataset_rgb_stack_combined/images/AgentTesla/AgentTesla__99__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::155,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_155_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/155/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__155__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::157,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_157_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/157/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__157__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::158,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_158_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/158/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__158__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::159,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_159_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/159/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__159__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::160,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_160_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/160/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__160__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::161,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_161_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/161/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__161__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::162,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_162_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/162/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__162__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::163,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_163_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/163/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__163__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::164,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_164_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/164/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__164__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::165,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_165_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/165/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__165__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::166,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_166_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/166/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__166__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::167,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_167_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/167/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__167__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::168,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_168_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/168/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__168__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::169,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_169_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/169/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__169__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::170,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_170_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/170/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__170__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::171,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_171_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/171/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__171__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::172,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_172_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/172/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__172__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::173,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_173_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/173/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__173__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::174,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_174_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/174/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__174__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::176,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_176_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/176/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__176__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::177,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_177_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/177/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__177__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::178,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_178_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/178/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__178__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::179,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_179_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/179/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__179__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::180,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_180_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/180/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__180__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::181,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_181_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/181/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__181__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::182,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_182_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/182/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__182__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::183,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_183_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/183/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__183__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::184,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_184_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/184/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__184__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::185,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_185_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/185/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__185__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::186,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_186_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/186/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__186__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::187,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_187_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/187/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__187__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::188,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_188_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/188/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__188__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::189,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_189_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/189/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__189__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::190,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_190_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/190/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__190__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::191,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_191_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/191/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__191__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::192,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_192_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/192/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__192__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::193,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_193_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/193/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__193__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::194,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_194_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/194/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__194__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::195,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_195_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/195/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__195__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::196,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_196_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/196/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__196__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::197,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_197_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/197/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__197__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::198,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_198_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/198/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__198__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::199,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_199_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/199/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__199__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::200,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_200_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/200/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__200__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::201,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_201_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/201/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__201__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::202,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_202_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/202/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__202__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::203,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_203_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/203/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__203__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::204,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_204_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/204/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__204__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::207,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_207_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/207/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__207__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::208,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_208_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/208/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__208__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::209,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_209_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/209/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__209__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::210,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_210_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/210/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__210__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::211,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_211_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/211/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__211__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::212,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_212_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/212/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__212__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::213,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_213_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/213/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__213__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::216,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_216_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/216/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__216__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::217,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_217_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/217/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__217__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::218,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_218_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/218/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__218__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::219,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_219_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/219/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__219__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::220,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_220_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/220/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__220__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::221,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_221_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/221/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__221__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::222,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_222_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/222/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__222__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::223,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_223_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/223/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__223__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::224,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_224_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/224/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__224__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::225,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_225_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/225/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__225__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::226,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_226_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/226/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__226__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::227,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_227_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/227/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__227__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::228,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_228_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/228/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__228__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::229,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_229_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/229/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__229__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::230,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_230_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/230/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__230__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::231,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_231_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/231/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__231__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::232,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_232_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/232/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__232__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::233,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_233_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/233/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__233__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::234,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_234_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/234/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__234__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::236,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_236_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/236/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__236__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::237,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_237_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/237/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__237__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::238,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_238_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/238/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__238__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
